uid,mass_avg_log1p,mass_var_log1p,light_element_fraction,heavy_element_fraction,en_atom_mean,en_atom_std,en_diff_mean_filled,en_diff_max_filled,en_diff_var_filled,en_diff_missing_flag,is_ionic_like_clean,gap_pbe_log1p,gap_pbe_near_zero_flag,alpha_el_mean_log1p,alpha_el_inplane_mean_log1p,alpha_el_out_of_plane_log1p,alpha_el_anisotropy_log1p,alpha_el_anisotropy_ratio,alpha_el_ratio_z_xy,alpha_el_xy_anisotropy_ratio,has_inversion_symmetry,is_janus_like_clean,is_janus_like_missing_flag,pointgroup__neg1,pointgroup__neg3,pointgroup__neg3m,pointgroup__neg4,pointgroup__neg42m,pointgroup__neg6m2,pointgroup__n_1,pointgroup__n_2,pointgroup__n_2_over_m,pointgroup__n_222,pointgroup__n_3,pointgroup__n_32,pointgroup__n_3m,pointgroup__n_4_over_mmm,pointgroup__n_422,pointgroup__n_6mm,pointgroup__m,pointgroup__mm2,pointgroup__mmm,layergroup__c2_over_m11,layergroup__c211,layergroup__c222,layergroup__cm11,layergroup__cm2e,layergroup__cm2m,layergroup__cmm2,layergroup__cmme,layergroup__cmmm,layergroup__pneg1,layergroup__pneg3,layergroup__pneg31m,layergroup__pneg3m1,layergroup__pneg4,layergroup__pneg42_1m,layergroup__pneg42m,layergroup__pneg4m2,layergroup__pneg62m,layergroup__pneg6m2,layergroup__p1,layergroup__p112,layergroup__p112_over_a,layergroup__p112_over_m,layergroup__p11a,layergroup__p11m,layergroup__p2_over_b11,layergroup__p2_over_m11,layergroup__p211,layergroup__p2_1_over_b11,layergroup__p2_1_over_m11,layergroup__p2_111,layergroup__p2_122,layergroup__p2_12_12,layergroup__p3,layergroup__p312,layergroup__p31m,layergroup__p3m1,layergroup__p4_over_mbm,layergroup__p4_over_mmm,layergroup__p4_over_nbm,layergroup__p4_over_nmm,layergroup__p42_12,layergroup__p6mm,layergroup__pb11,layergroup__pb2_1a,layergroup__pb2_1m,layergroup__pb2n,layergroup__pbma,layergroup__pm11,layergroup__pm2_1b,layergroup__pm2_1n,layergroup__pm2a,layergroup__pm2m,layergroup__pmam,layergroup__pman,layergroup__pmm2,layergroup__pmma,layergroup__pmmm,layergroup__pmmn
2BrSSc-1,3.976061402,6.014996013,0.333333333,0,2.3,0.68254426,1.066666667,1.6,0.259822222,0,0,1.141063859,0,1.140548609,1.374548661,0.391277292,1.245859423,1.163231928,0.162147368,0.033661517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2BrSY-1,4.218870247,6.435179822,0.333333333,0.333333333,2.253333333,0.746964226,1.16,1.74,0.328266667,0,1,1.378574656,0,1.002606078,1.207982621,0.393846487,1.054676495,1.084428639,0.205679263,0.079521917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2BrSY-2,4.218870247,6.435179822,0.333333333,0.333333333,2.253333333,0.746964226,1.16,1.74,0.328266667,0,1,1.405017101,0,1.142046699,1.363614328,0.456742096,1.203386416,1.092915416,0.198921568,1.998957781e-14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CaClF-1,3.48150672,4.416767628,0.666666667,0,2.713333333,1.256909791,1.986666667,2.98,0.792622222,0,1,1.948786969,0,0.628492112,0.750858786,0.3269317,0.549341523,0.83690852,0.345638401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CaClH-1,3.277597461,5.719632,0.666666667,0,2.12,0.883628881,1.44,2.16,0.2688,0,1,1.594213088,0,0.736455658,0.884884914,0.350761615,0.69442477,0.921027493,0.295316722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CaClI-1,4.226483319,7.47883404,0.333333333,0.333333333,2.273333333,0.923231041,1.44,2.16,0.483466667,0,1,1.559671849,0,0.61242652,0.737809044,0.301593203,0.553523004,0.875094926,0.322546956,0.00736029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CaClI-2,4.226483319,7.47883404,0.333333333,0.333333333,2.273333333,0.923231041,1.44,2.16,0.483466667,0,1,1.621845634,0,0.696870682,0.837008033,0.338961261,0.645109295,0.899484398,0.308136962,0.018293729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2CaFI-1,4.143007734,7.687807093,0.333333333,0.333333333,2.546666667,1.219216506,1.986666667,2.98,0.512622222,0,1,1.601174633,0,0.830777869,0.991574489,0.401697853,0.788964223,0.927428213,0.291575934,9.429340008e-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CaHI-1,4.042969393,7.926294499,0.333333333,0.333333333,1.953333333,0.699777743,1.106666667,1.66,0.244355556,0,0,1.532213246,0,0.960174379,1.148893626,0.42334066,0.966088497,1.009610967,0.244606785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ClCrF-1,3.596800714,5.206632312,0.666666667,0,2.933333333,0.960601663,1.546666667,2.32,0.376088889,0,1,0.721031191,0,0.754949696,0.904767569,0.36450326,0.746787955,0.984662161,0.298906718,0.322101727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2ClCrF-2,3.596800714,5.206632312,0.666666667,0,2.933333333,0.960601663,1.546666667,2.32,0.376088889,0,1,0.756559009,0,0.530188408,0.659105355,0.208340917,0.535408449,1.012718365,0.248250321,0.120414319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ClCrF-3,3.596800714,5.206632312,0.666666667,0,2.933333333,0.960601663,1.546666667,2.32,0.376088889,0,1,0.647755205,0,0.614796906,0.758417991,0.24533603,0.62023304,1.01186922,0.245001015,0.06685638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2ClCrO-1,3.569016131,5.381890004,0.666666667,0,2.753333333,0.781508513,1.186666667,1.78,0.424088889,0,1,0.499255682,0,1.3795414,1.589796914,0.748454714,1.395556905,1.021574646,0.285370641,0.355790049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2ClCrS-1,3.70954772,4.341936884,0.666666667,0,2.466666667,0.617593898,1,1.5,0.144266667,0,0,0.37833338,0,1.896189348,2.198784329,0.669519478,2.366691641,1.7069374,0.118953419,0.950316024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
